id,filename,slug,dup_size,title,desc,ctrl_line,winlose_line,lines,mechanic_tag,theme_tag,mech_guess,mech_confidence,mech_source,max_time,needed,nerf_count,finish_delay_ms,distinct_se,se_list,bgm_list,uses_melody,uses_tone,uses_feedback,fx_list,uses_sprite,uses_gradient,uses_best,uses_press_move,uses_touches,uses_input,how_to_play,text_literals,longest_literal,jp_in_literals,fake_hiscore,worldview,style_pack,has_scanlines,has_snap,has_timebar,has_coin,has_attract,score_total,score_breakdown,validation_errors,top_hints
763,763-odd-one-out.js,odd-one-out,1,オッドワンアウト,4つの図形の中から、色か形が違う1つを素早く見つけてタップする,仲間はずれの図形をタップ。間違えるとミス,10問 正解  失敗: 3回 ミス or 24秒,144,,,spot,high,override,24,10,2,1800,3,se_failure se_success se_tap,bgm_main,false,false,false,,false,false,false,false,false,false,FIND THE SHAPE THAT DIFFERS IN COLOR OR FORM · TAP IT FAST,20,58,true,false,,,true,true,true,true,true,64,20/10/15/4/10/5,0,game.feedback.good/bad で行動の正否を提示する; キャラ/モチーフを game.draw.sprite で描く; 背景に game.draw.gradient を使う(黒一色回避)
764,764-volt-control.js,volt-control,1,ボルトコントロール,上昇し続ける電圧をタップで放電し、安全ゾーンに保て,タップで電圧を下げる（過放電にも注意）,16秒間 安全ゾーンを維持  失敗: 危険域に3回突入 or 24秒,165,,,balance,high,override,24,,1,1800,3,se_failure se_success se_tap,bgm_main,false,false,false,,false,false,false,false,false,false,TAP TO DISCHARGE · KEEP THE VOLTAGE INSIDE THE SAFE BAND,17,56,true,false,,,true,true,true,true,true,64,20/10/15/4/10/5,0,game.feedback.good/bad で行動の正否を提示する; キャラ/モチーフを game.draw.sprite で描く; 背景に game.draw.gradient を使う(黒一色回避)
765,765-star-chain.js,star-chain,1,スターチェーン,数字の順番通りに星をタップして繋げ,1→2→3→4→5の順にタップ。順番を間違えると最初からやり直し,8チェーン 完成  失敗: 3回 ミス or 24秒,171,,,spot,high,override,24,8,2,1800,3,se_failure se_success se_tap,bgm_main,false,false,false,,false,false,false,false,false,false,TAP THE STARS IN NUMBER ORDER 1 TO 5 · A WRONG TAP RESETS THE CHAIN,12,67,true,false,,,true,true,true,true,true,69,20/10/15/4/15/5,0,game.feedback.good/bad で行動の正否を提示する; キャラ/モチーフを game.draw.sprite で描く; 背景に game.draw.gradient を使う(黒一色回避)
766,766-falling-box.js,falling-box,1,カラーマッチ,落下するブロックの色が、狙いのスロットの色と一致した瞬間タップせよ,タップ — ブロックがターゲットスロットの色と同じになった瞬間,12回 マッチ  失敗: 3回 ミス or 26秒,178,,,timing_window,high,override,26,12,2,1800,3,se_failure se_success se_tap,bgm_main,false,false,false,,false,false,false,false,false,false,TAP THE MOMENT THE FALLING BLOCK MATCHES THE TARGET SLOT COLOR,18,62,true,false,,,true,true,true,true,true,69,20/10/15/4/15/5,0,game.feedback.good/bad で行動の正否を提示する; キャラ/モチーフを game.draw.sprite で描く; 背景に game.draw.gradient を使う(黒一色回避)
767,767-pinball-tap.js,pinball-tap,3,ピンボールタップ,バウンドするボールを落とさないようにタップで打ち返せ,タップでフリッパーをそのX位置へワープ、ボールを跳ね返せ,15回 打ち返す  失敗: 3回 落下 or 24秒,160,,,timing_one_shot,high,override,24,15,2,1800,3,se_failure se_success se_tap,bgm_main,false,false,false,,false,false,false,false,false,false,TAP TO WARP THE FLIPPER UNDER THE BALL AND BOUNCE IT BACK UP,11,60,true,false,,,true,true,true,true,true,69,20/10/15/4/15/5,0,game.feedback.good/bad で行動の正否を提示する; キャラ/モチーフを game.draw.sprite で描く; 背景に game.draw.gradient を使う(黒一色回避)
768,768-freeze-moment.js,freeze-moment,1,フリーズモーメント,3つの円が中央ゾーンにすべて重なる瞬間にタップせよ,タップ — 3つの円がすべて中央に集まった瞬間,10回 成功  失敗: 3回 ミス or 24秒,150,,,timing_one_shot,high,override,24,10,2,1800,3,se_failure se_success se_tap,bgm_main,false,false,false,,false,false,false,false,false,false,TAP THE INSTANT ALL THREE ORBS OVERLAP INSIDE THE CENTER ZONE,13,61,true,false,,,true,true,true,true,true,64,20/10/15/4/10/5,0,game.feedback.good/bad で行動の正否を提示する; キャラ/モチーフを game.draw.sprite で描く; 背景に game.draw.gradient を使う(黒一色回避)
769,769-neon-type.js,neon-type,1,ネオンタイプ,流れるネオン文字の「ターゲット文字」が中央ゾーンに入る瞬間をタップせよ,タップ — ターゲット文字が中央ゾーンに入った瞬間,12回 ヒット  失敗: 3回 ミス or 24秒,163,,,timing_window,high,override,24,12,2,1800,3,se_failure se_success se_tap,bgm_main,false,false,false,,false,false,false,false,false,false,TAP WHEN THE TARGET LETTER SLIDES INTO THE CENTER ZONE,17,54,true,false,,,true,true,true,true,true,69,20/10/15/4/15/5,0,game.feedback.good/bad で行動の正否を提示する; キャラ/モチーフを game.draw.sprite で描く; 背景に game.draw.gradient を使う(黒一色回避)
770,770-cannonball.js,cannonball,1,キャノンボール,大砲の弾道を予測してターゲットに直撃させろ,タップで発射（タップX位置で発射角が変わる）,10回 命中  失敗: 3回 外れ or 26秒,159,,,trajectory,high,override,26,10,2,1800,3,se_failure se_success se_tap,bgm_main,false,false,false,,false,false,false,false,false,false,TAP TO FIRE · YOUR TAP X SETS THE LAUNCH ANGLE · HIT THE TARGET,12,63,true,false,,,true,true,true,true,true,69,20/10/15/4/15/5,0,game.feedback.good/bad で行動の正否を提示する; キャラ/モチーフを game.draw.sprite で描く; 背景に game.draw.gradient を使う(黒一色回避)
771,771-rope-cut.js,rope-cut,4,ロープカット,OKマークのアイテムのロープだけを切れ。NGを切るとミス,タップでロープを切る（アイテムの上部を狙え）,8セット 全正解  失敗: 3回 ミスカット or 26秒,157,,,spot,high,override,26,8,2,1800,3,se_failure se_success se_tap,bgm_main,false,false,false,,false,false,false,false,false,false,CUT ONLY THE ROPES HOLDING OK ITEMS · CUTTING AN NG ITEM IS A MISS,20,66,true,false,,,true,true,true,true,true,64,20/10/15/4/10/5,0,game.feedback.good/bad で行動の正否を提示する; キャラ/モチーフを game.draw.sprite で描く; 背景に game.draw.gradient を使う(黒一色回避)
772,772-wind-drift.js,wind-drift,1,ウィンドドリフト,風に流される船をセーフゾーンに保ち続けろ,タップで船を右へ押す（風は常に左から吹く）,16秒間 ゾーン内を維持  失敗: 3回 ゾーン逸脱 or 24秒,153,,,balance,high,override,24,,1,1800,3,se_failure se_success se_tap,bgm_main,false,false,false,,false,false,false,false,false,false,TAP TO PUSH THE SHIP RIGHT · THE WIND BLOWS LEFT · STAY IN THE SAFE ZONE,17,72,true,false,,,true,true,true,true,true,69,20/10/15/4/15/5,0,game.feedback.good/bad で行動の正否を提示する; キャラ/モチーフを game.draw.sprite で描く; 背景に game.draw.gradient を使う(黒一色回避)
773,773-tile-memory.js,tile-memory,1,タイルメモリー,光ったタイルを覚えて、消えた後に正確に再現せよ,記憶フェーズは見るだけ、再現フェーズで覚えたタイルをタップ,10ラウンド 完璧  失敗: 3回 ミス or 26秒,159,,,memory_sequence,high,override,26,10,2,1800,3,se_failure se_success se_tap,bgm_main,false,false,false,,false,false,false,false,false,false,MEMORIZE THE LIT TILES · THEN TAP THEM ALL AFTER THEY VANISH,26,60,true,false,,,true,true,true,true,true,69,20/10/15/4/15/5,0,game.feedback.good/bad で行動の正否を提示する; キャラ/モチーフを game.draw.sprite で描く; 背景に game.draw.gradient を使う(黒一色回避)
774,774-fuse-box.js,fuse-box,1,ヒューズボックス,燃え広がるヒューズを、爆発する前にタップして消火せよ,タップで消火（燃えているヒューズ上をタップ）,12本 消火  失敗: 3本 爆発 or 24秒,161,,,chase,high,override,24,12,2,1800,3,se_failure se_success se_tap,bgm_main,false,false,false,,false,false,false,false,false,false,TAP THE BURNING FUSES TO PUT THEM OUT BEFORE THEY REACH THE END,12,63,true,false,,,true,true,true,true,true,69,20/10/15/4/15/5,0,game.feedback.good/bad で行動の正否を提示する; キャラ/モチーフを game.draw.sprite で描く; 背景に game.draw.gradient を使う(黒一色回避)
775,775-stack-fall.js,stack-fall,1,スタックフォール,振り子のように揺れるブロックを、下段に重ねて塔を積み上げろ,タップでブロックを落とす（下のブロックに重なった部分だけが残る）,10段 達成  失敗: 3回 全部外す or 24秒,157,,,stack,high,override,24,10,1,1800,3,se_failure se_success se_tap,bgm_main,false,false,false,,false,false,false,false,false,false,TAP TO DROP THE SWINGING BLOCK · ONLY THE OVERLAP STAYS · STACK IT UP,12,69,true,false,,,true,true,true,true,true,69,20/10/15/4/15/5,0,game.feedback.good/bad で行動の正否を提示する; キャラ/モチーフを game.draw.sprite で描く; 背景に game.draw.gradient を使う(黒一色回避)
776,776-countdown-zero.js,countdown-zero,1,カウントダウンゼロ,カウントが「0」になった瞬間だけタップせよ,タップ — カウントが0になった瞬間（短い猶予内）,10回 ジャスト  失敗: 3回 失敗 or 24秒,148,,,timing_one_shot,high,override,24,10,2,1800,3,se_failure se_success se_tap,bgm_main,false,false,false,,false,false,false,false,false,false,TAP ONLY THE INSTANT THE COUNT HITS ZERO · TOO EARLY OR LATE MISSES,23,67,true,false,,,true,true,true,true,true,64,20/10/15/4/10/5,0,game.feedback.good/bad で行動の正否を提示する; キャラ/モチーフを game.draw.sprite で描く; 背景に game.draw.gradient を使う(黒一色回避)
777,777-laser-dodge.js,laser-dodge,4,レーザードッジ,回転するレーザーが来る瞬間にジャンプして跳び越えろ,タップでジャンプ（レーザーが足元を通過する前に）,12回 回避  失敗: 3回 被弾 or 24秒,157,,,dodge,high,override,24,12,2,1800,3,se_failure se_success se_tap,bgm_main,false,false,false,,false,false,false,false,false,false,TAP TO JUMP OVER THE SWEEPING LASER AS IT PASSES YOUR FEET,12,58,true,false,,,true,true,true,true,true,69,20/10/15/4/15/5,0,game.feedback.good/bad で行動の正否を提示する; キャラ/モチーフを game.draw.sprite で描く; 背景に game.draw.gradient を使う(黒一色回避)
778,778-bloom-time.js,bloom-time,1,ブルームタイム,花が満開になった瞬間にタップせよ。枯れる前に,タップ — 花が「満開（FULL BLOOM）」状態の瞬間,10回 成功  失敗: 3回 ミス or 26秒,158,,,timing_one_shot,high,override,26,10,2,1800,3,se_failure se_success se_tap,bgm_main,false,false,false,,false,false,false,false,false,false,TAP THE INSTANT THE FLOWER IS IN FULL BLOOM · BEFORE IT WILTS,21,61,true,false,,,true,true,true,true,true,59,20/10/15/4/5/5,0,game.feedback.good/bad で行動の正否を提示する; キャラ/モチーフを game.draw.sprite で描く; 背景に game.draw.gradient を使う(黒一色回避)
779,779-number-order.js,number-order,1,ナンバーオーダー,画面に散らばる数字を1から順にタップせよ,タップ — 数字を昇順にタップ（1→2→3...）,8ラウンド 完走  失敗: 3回 ミス or 24秒,153,,,spot,high,override,24,8,2,1800,3,se_failure se_success se_tap,bgm_main,false,false,false,,false,false,false,false,false,false,TAP THE SCATTERED NUMBERS IN ASCENDING ORDER · 1 THEN 2 THEN 3,13,62,true,false,,,true,true,true,true,true,69,20/10/15/4/15/5,0,game.feedback.good/bad で行動の正否を提示する; キャラ/モチーフを game.draw.sprite で描く; 背景に game.draw.gradient を使う(黒一色回避)
780,780-shockwave.js,shockwave,1,ショックウェーブ,タップで衝撃波を発生させ、中心へ迫る敵を撃破せよ,タップで衝撃波（拡大する輪）を発生させる（敵に当てろ）,15体 撃破  失敗: 3体 侵入 or 24秒,161,,,aim_shoot,high,override,24,15,2,1800,3,se_failure se_success se_tap,bgm_main,false,false,false,,false,false,false,false,false,false,TAP TO EMIT A SHOCKWAVE RING · BLAST THE ENEMIES BEFORE THEY REACH THE CORE,10,75,true,false,,,true,true,true,true,true,69,20/10/15/4/15/5,0,game.feedback.good/bad で行動の正否を提示する; キャラ/モチーフを game.draw.sprite で描く; 背景に game.draw.gradient を使う(黒一色回避)
781,781-orbit-catch.js,orbit-catch,7,オービットキャッチ,軌道上を回るボールを、ゲートを開けて正確な瞬間にキャッチせよ,タップした位置にゲートが移動し、一瞬開く。ボール通過に合わせろ,12回 キャッチ  失敗: 3回 逃す or 24秒,146,,,timing_one_shot,high,override,24,12,2,1800,3,se_failure se_success se_tap,bgm_main,false,false,false,,false,false,false,false,false,false,TAP TO MOVE THE GATE AND OPEN IT · TIME IT AS THE BALL PASSES THROUGH,11,69,true,false,,,true,true,true,true,true,69,20/10/15/4/15/5,0,game.feedback.good/bad で行動の正否を提示する; キャラ/モチーフを game.draw.sprite で描く; 背景に game.draw.gradient を使う(黒一色回避)
782,782-shadow-match.js,shadow-match,5,シャドウマッチ,シルエットが示す形を、4択から選んでタップせよ,タップ — 4択から正しいシルエットの正体を選ぶ,10問 正解  失敗: 3回 ミス or 24秒,157,,,judge,high,override,24,10,2,1800,3,se_failure se_success se_tap,bgm_main,false,false,false,,false,false,false,false,false,false,A SILHOUETTE IS SHOWN · TAP THE MATCHING SHAPE FROM THE FOUR CHOICES,20,68,true,false,,,true,true,true,true,true,64,20/10/15/4/10/5,0,game.feedback.good/bad で行動の正否を提示する; キャラ/モチーフを game.draw.sprite で描く; 背景に game.draw.gradient を使う(黒一色回避)
783,783-crystal-tap.js,crystal-tap,1,クリスタルタップ,輝くクリスタルが最大に光った瞬間（PEAK）を逃さずタップせよ,タップ — クリスタルの輝きがピーク（PEAK）に達した瞬間,10回 ピーク  失敗: 3回 ミス or 24秒,162,,,timing_one_shot,high,override,24,10,2,1800,3,se_failure se_success se_tap,bgm_main,false,false,false,,false,false,false,false,false,false,TAP THE INSTANT THE CRYSTAL SHINES AT ITS PEAK BRIGHTNESS,18,57,true,false,,,true,true,true,true,true,69,20/10/15/4/15/5,0,game.feedback.good/bad で行動の正否を提示する; キャラ/モチーフを game.draw.sprite で描く; 背景に game.draw.gradient を使う(黒一色回避)
784,784-pressure-valve.js,pressure-valve,1,プレッシャーバルブ,上昇する圧力を連続タップで抑え、レッドゾーンから守れ,連続タップで圧力を下げる（タップ毎に低下）,16秒間 レッドゾーン超過なしで耐える  失敗: 3回 過圧 or 24秒,147,,,balance,high,override,24,,1,1800,3,se_failure se_success se_tap,bgm_main,false,false,false,,false,false,false,false,false,false,TAP RAPIDLY TO BLEED PRESSURE · KEEP IT OUT OF THE RED ZONE,16,59,true,false,,,true,true,true,true,true,59,20/10/15/4/5/5,0,game.feedback.good/bad で行動の正否を提示する; キャラ/モチーフを game.draw.sprite で描く; 背景に game.draw.gradient を使う(黒一色回避)
785,785-frequency-tune.js,frequency-tune,1,フリークエンシーチューン,ノイズの中から目標周波数に合わせて維持せよ,左半分タップで周波数↓、右半分タップで↑。緑ゾーンに合わせてキープ,10回 チューン成功  失敗: 3回 ミス or 24秒,154,,,balance,high,override,24,10,2,1800,3,se_failure se_success se_tap,bgm_main,false,false,false,,false,false,false,false,false,false,"TAP LEFT TO LOWER, RIGHT TO RAISE · LOCK ONTO THE GREEN TARGET BAND",22,67,true,false,,,true,true,true,true,true,69,20/10/15/4/15/5,0,game.feedback.good/bad で行動の正否を提示する; キャラ/モチーフを game.draw.sprite で描く; 背景に game.draw.gradient を使う(黒一色回避)
786,786-mirror-dance.js,mirror-dance,2,ミラーダンス,鏡に映る動きを見て、反転した「正しい」方向をタップせよ,左半分/右半分タップ（または左右スワイプ）で鏡の反転方向を選ぶ,10問 正解  失敗: 3回 ミス or 24秒,166,,,swipe_direction,high,override,24,10,2,1800,3,se_failure se_success se_tap,bgm_main,false,false,false,,false,false,false,false,false,false,"THE MIRROR MOVES ONE WAY · TAP OR SWIPE THE OPPOSITE, TRUE DIRECTION",42,68,true,false,,,true,true,true,true,true,52,13/10/15/4/5/5,0,game.feedback.good/bad で行動の正否を提示する; 全入力ハンドラで即時フィードバック(feedback/fx/audio)を返す; キャラ/モチーフを game.draw.sprite で描く
787,787-ice-slide.js,ice-slide,7,アイスライド,氷の上を滑る石をタップで方向転換させ、ゴールへ導け,タップで石の進行方向を90度回転させる,8回 ゴール  失敗: 3回 ミス or 26秒,168,,,guide_path,high,override,26,8,2,1800,3,se_failure se_success se_tap,bgm_main,false,false,false,,false,false,false,false,false,false,TAP TO TURN THE SLIDING STONE 90 DEGREES · STEER IT TO THE GOAL STAR,11,68,true,false,,,true,true,true,true,true,69,20/10/15/4/15/5,0,game.feedback.good/bad で行動の正否を提示する; キャラ/モチーフを game.draw.sprite で描く; 背景に game.draw.gradient を使う(黒一色回避)
788,788-voltage-surge.js,voltage-surge,5,ボルテージサージ,電圧スパイクの頂点（ピーク）を一撃で叩け,タップ — 電圧が最高値（スパイク頂点）に達した瞬間だけ,10回 ヒット  失敗: 3回 ミス or 24秒,155,,,count_exact,high,override,24,10,2,1800,3,se_failure se_success se_tap,bgm_main,false,false,false,,false,false,false,false,false,false,TAP ONLY WHEN THE VOLTAGE SPIKE HITS ITS PEAK · TOO EARLY OR LATE MISSES,32,72,true,false,,,true,true,true,true,true,64,20/10/15/4/10/5,0,game.feedback.good/bad で行動の正否を提示する; キャラ/モチーフを game.draw.sprite で描く; 背景に game.draw.gradient を使う(黒一色回避)
789,789-crowd-pick.js,crowd-pick,1,クラウドピック,群衆の中から「指定された特徴」を持つ1体だけをタップせよ,タップ — 指定された特徴（色 or 形）に一致する図形だけを選ぶ,10問 正解  失敗: 3回 ミス or 24秒,168,,,spot,high,override,24,10,2,1800,3,se_failure se_success se_tap,bgm_main,false,false,false,,false,false,false,false,false,false,FIND AND TAP THE ONE FIGURE THAT MATCHES THE REQUESTED COLOR OR SHAPE,26,69,true,false,,,true,true,true,true,true,69,20/10/15/4/15/5,0,game.feedback.good/bad で行動の正否を提示する; キャラ/モチーフを game.draw.sprite で描く; 背景に game.draw.gradient を使う(黒一色回避)
790,790-echo-chain.js,echo-chain,1,エコーチェーン,光のパターンを覚えて、同じ順序で再現せよ,タップ — 表示されたパネルの光の順序をそのままなぞる,8セット 完走  失敗: 3回 ミス or 26秒,166,,,memory_sequence,high,override,26,8,2,1800,3,se_failure se_success se_tap,bgm_main,false,false,false,,false,false,false,false,false,false,WATCH THE LIGHT PATTERN · THEN TAP THE PANELS IN THE SAME ORDER,26,63,true,false,,,true,true,true,true,true,69,20/10/15/4/15/5,0,game.feedback.good/bad で行動の正否を提示する; キャラ/モチーフを game.draw.sprite で描く; 背景に game.draw.gradient を使う(黒一色回避)
791,791-drift-balance.js,drift-balance,1,ドリフトバランス,左右に傾く天秤を、タップで均衡を保ち続けろ,左タップで左へ、右タップで右へ力を加える（安全ゾーンを維持）,16秒間 ゾーン内を維持  失敗: 3回 転倒 or 24秒,151,,,balance,high,override,24,,2,1800,3,se_failure se_success se_tap,bgm_main,false,false,false,,false,false,false,false,false,false,TAP LEFT OR RIGHT TO NUDGE THE BEAM · KEEP IT INSIDE THE SAFE ZONE,14,66,true,false,,,true,true,true,true,true,69,20/10/15/4/15/5,0,game.feedback.good/bad で行動の正否を提示する; キャラ/モチーフを game.draw.sprite で描く; 背景に game.draw.gradient を使う(黒一色回避)
792,792-chain-reaction.js,chain-reaction,9,チェーンリアクション,1タップで最大の連鎖爆発を引き起こせ,タップ — 爆発を起こし、隣接する玉を巻き込む（2連鎖以上を作れ）,8回 連鎖達成  失敗: 3回 連鎖なし or 24秒,160,,,timing_one_shot,high,override,24,8,2,1800,3,se_failure se_success se_tap,bgm_main,false,false,false,,false,false,false,false,false,false,TAP ONE ORB TO DETONATE IT · THE BLAST CHAINS TO NEARBY ORBS · GO BIG,13,69,true,false,,,true,true,true,true,true,64,20/10/15/4/10/5,0,game.feedback.good/bad で行動の正否を提示する; キャラ/モチーフを game.draw.sprite で描く; 背景に game.draw.gradient を使う(黒一色回避)
793,793-tempo-tap.js,tempo-tap,4,テンポタップ,リズムに合わせてタップせよ。ビートを外すな,タップ — 脈打つビートに合わせてタップ（猶予は短い）,10ビート 成功  失敗: 3回 外す or 24秒,145,,,rhythm,high,override,24,10,2,1800,3,se_failure se_success se_tap,bgm_main,false,false,false,,false,false,false,false,false,false,TAP IN TIME WITH THE PULSING BEAT · KEEP YOUR RHYTHM LOCKED,15,59,true,false,,,true,true,true,true,true,64,20/10/15/4/10/5,0,game.feedback.good/bad で行動の正否を提示する; キャラ/モチーフを game.draw.sprite で描く; 背景に game.draw.gradient を使う(黒一色回避)
794,794-signal-sort.js,signal-sort,2,シグナルソート,流れる信号を、中央に来た瞬間に正しいレーンへ振り分けろ,左タップ/スワイプで△(TRIANGLE)、右で○(CIRCLE)へ振り分ける,12個 正解  失敗: 3回 ミス or 24秒,168,,,swipe_direction,high,override,24,12,2,1800,3,se_failure se_success se_tap,bgm_main,false,false,false,,false,false,false,false,false,false,"WHEN A SIGNAL REACHES CENTER, TAP LEFT FOR TRIANGLE, RIGHT FOR CIRCLE",32,69,true,false,,,true,true,true,true,true,62,13/10/15/4/15/5,0,game.feedback.good/bad で行動の正否を提示する; 全入力ハンドラで即時フィードバック(feedback/fx/audio)を返す; キャラ/モチーフを game.draw.sprite で描く
795,795-whack-spike.js,whack-spike,1,ワックスパイク,地面の穴から飛び出すスパイクを、引っ込む前に叩き落とせ,タップ — 飛び出したスパイクを素早く叩く,12本 叩く  失敗: 3本 逃す or 24秒,156,,,chase,high,override,24,12,2,1800,3,se_failure se_success se_tap,bgm_main,false,false,false,,false,false,false,false,false,false,TAP THE SPIKES AS THEY POP UP FROM THE HOLES BEFORE THEY DUCK BACK DOWN,17,71,true,false,,,true,true,true,true,true,69,20/10/15/4/15/5,0,game.feedback.good/bad で行動の正否を提示する; キャラ/モチーフを game.draw.sprite で描く; 背景に game.draw.gradient を使う(黒一色回避)
796,796-pixel-paint.js,pixel-paint,7,ピクセルペイント,指定された色のマスだけを素早くタップして塗れ,タップ — お手本の色に一致するマスだけを塗る（違う色はペナルティ）,12マス 塗る  失敗: 3回 ミス or 24秒,156,,,trace,high,override,24,12,2,1800,3,se_failure se_success se_tap,bgm_main,false,false,false,,false,false,false,false,false,false,TAP ONLY THE CELLS THAT MATCH THE TARGET COLOR · WRONG CELLS COST YOU,12,69,true,false,,,true,true,true,true,true,69,20/10/15/4/15/5,0,game.feedback.good/bad で行動の正否を提示する; キャラ/モチーフを game.draw.sprite で描く; 背景に game.draw.gradient を使う(黒一色回避)
797,797-tension-wire.js,tension-wire,1,テンションワイヤー,ワイヤーの張力が限界を超える前にタップで緩めろ,タップ — ワイヤーを緩める（張力ダウン）,16秒間 ワイヤーを切らずに耐える  失敗: 3回 切断 or 24秒,146,,,balance,high,override,24,,1,1800,3,se_failure se_success se_tap,bgm_main,false,false,false,,false,false,false,false,false,false,TAP TO RELEASE TENSION · KEEP THE WIRE FROM SNAPPING PAST THE RED LINE,14,70,true,false,,,true,true,true,true,true,59,20/10/15/4/5/5,0,game.feedback.good/bad で行動の正否を提示する; キャラ/モチーフを game.draw.sprite で描く; 背景に game.draw.gradient を使う(黒一色回避)
798,798-target-lock.js,target-lock,3,ターゲットロック,軌道を回るロックマーカーが的に重なった瞬間にタップせよ,タップ — ロックマーカーが的の中心に重なった瞬間,10回 ロックオン  失敗: 3回 ミス or 24秒,147,,,aim_shoot,high,override,24,10,2,1800,3,se_failure se_success se_tap,bgm_main,false,false,false,,false,false,false,false,false,false,TAP THE MOMENT THE ORBITING RETICLE LINES UP OVER THE MOVING TARGET,12,67,true,false,,,true,true,true,true,true,74,20/10/15/9/15/5,0,game.feedback.good/bad で行動の正否を提示する; キャラ/モチーフを game.draw.sprite で描く; 背景に game.draw.gradient を使う(黒一色回避)
799,799-avalanche.js,avalanche,1,アバランシュ,落下する岩を、着地する前に爆破ゾーンでタップで爆破せよ,タップ — 落下する岩が爆破ゾーン（画面下部）に入った瞬間,12個 爆破  失敗: 3個 着地 or 24秒,153,,,timing_window,high,override,24,12,2,1800,3,se_failure se_success se_tap,bgm_main,false,false,false,,false,false,false,false,false,false,TAP THE FALLING ROCKS WHILE THEY PASS THROUGH THE BLAST ZONE,12,60,true,false,,,true,true,true,true,true,69,20/10/15/4/15/5,0,game.feedback.good/bad で行動の正否を提示する; キャラ/モチーフを game.draw.sprite で描く; 背景に game.draw.gradient を使う(黒一色回避)
800,800-grand-finale.js,grand-finale,1,グランドフィナーレ,800本目！ 流れ星が輝きの頂点に達した瞬間をキャッチせよ,タップ — 流れ星が輝きのピーク（PEAK）に達した瞬間,12個 キャッチ  失敗: 3回 ミス or 26秒,176,,,timing_one_shot,high,override,26,12,2,1800,3,se_failure se_success se_tap,bgm_main,false,false,false,,false,false,false,false,false,false,GAME 800 · TAP EACH SHOOTING STAR AT THE PEAK OF ITS BRILLIANCE,17,63,true,false,,,true,true,true,true,true,64,20/10/15/4/10/5,0,game.feedback.good/bad で行動の正否を提示する; キャラ/モチーフを game.draw.sprite で描く; 背景に game.draw.gradient を使う(黒一色回避)
,dodge-balls.js,dodge-balls,0,上から降ってくるボールをスワイプで避けて生き延びる（15秒）,,,,96,,,dodge,high,override,,,0,,3,se_failure se_success se_tap,bgm_main,false,false,false,,false,false,false,false,false,false,,5,9,true,false,,,false,false,false,false,false,54,20/10/5/4/10/5,0,game.feedback.good/bad で行動の正否を提示する; キャラ/モチーフを game.draw.sprite で描く; 背景に game.draw.gradient を使う(黒一色回避)
,swipe-direction.js,swipe-direction,0,画面に表示された矢印の方向にスワイプする（5問 or 10秒）,,,,94,,,swipe_direction,high,override,,,0,600,2,se_failure se_success,bgm_main,false,false,false,,false,false,false,false,false,false,,15,5,true,false,,,false,false,false,false,false,52,20/8/5/4/10/5,0,game.feedback.good/bad で行動の正否を提示する; イベント別のSE(se_*)を3種以上に増やす(§6.1); キャラ/モチーフを game.draw.sprite で描く
,tap-target.js,tap-target,0,ランダムに動き回るターゲットをタップするゲーム（10秒）,,,,67,,,aim_shoot,high,override,,,0,,2,se_failure se_success,bgm_main,false,false,false,,false,false,false,false,false,false,,1,4,true,false,,,false,false,false,false,false,52,20/8/5/4/10/5,0,game.feedback.good/bad で行動の正否を提示する; イベント別のSE(se_*)を3種以上に増やす(§6.1); キャラ/モチーフを game.draw.sprite で描く
,D-20092012-0002-frozen-ally-breakout.js,D-20092012-0002-frozen-ally-breakout,0,フローズンレスキュー,放り投げた温石を弧を描いて飛ばし、氷塊の奥の仲間を割って助け出す,石を下に引いて放物線の角度と強さを決め、離して発射。石は氷塊に当たって割る,,269,trajectory,frozen_ally_rescue,slingshot,med,jp,,,0,,7,se_break se_coin se_failure se_jump se_milestone se_success se_tap,,true,false,true,burst popup,true,true,true,true,false,false,,56,15,true,false,吹雪の岩棚に閉じ込められた仲間。投げた温石の弧を読みながら、氷塊を順に割って助け出す,90s 16bit,false,false,false,true,true,90,20/20/15/15/15/5,0,game.feedback.good/bad で行動の正否を提示する
,D-20092012-0007-spring-tower-ascent.js,D-20092012-0007-spring-tower-ascent,0,スプリングタワー・アセント,バネ脚の小さな探検者が自動で跳ね上がり続け、崩れる足場の塔を上る,跳ぶ瞬間に画面の左右どちらかを押さえていると、その方向の足場へ流れて着地する。放せば直進で着地,,254,camera_climb,spring_tower_ascent,stack,med,slug,,,0,,7,se_bad se_coin se_failure se_jump se_milestone se_success se_tap,,true,false,true,popup,true,true,true,true,false,true,,28,15,true,false,雲の上にそびえる古い観測塔。バネ脚の探検者が崩れゆく足場を一段ずつ跳び渡り、てっぺんの鐘を目指す,90s 16bit,false,false,false,true,true,95,25/20/15/15/15/5,0,
